details,date,city,state,country,shape,summary,report_date,posted_date,image,,,,,,
https://nuforc.org/sighting/?id=162471,9/20/20 14:30,Garrison,NY,USA,Triangle,My wife and I went into the hot tub during a bright sunny day in September. There were no clouds in the sky. The sky was blue. We were,3/25/21,3/31/21,,,,,,,
https://nuforc.org/sighting/?id=159490,9/20/20 13:00,Joppa,MD,USA,Circle,It was in my back yard it looked like a silver balloon at first but it was moving to fast. I went in my house to get my wife to show he,9/22/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159481,9/20/20 5:45,Swoyersville,PA,USA,Sphere,"Bright orange light in sky, moving at high rate of speed, moved toward horizon, than stopped and wandered about sky.",9/22/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159459,9/20/20 4:00,UK/England),,United Kingdom,Unknown,"At 4-5am Unexplained series of 20 + feint lights, in line, very high in the sky moving very fast.",9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159655,9/20/20 2:36,Whately,MA,USA,,MADAR Node 67,9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159454,9/20/20 2:34,Mount Laurel,NJ,USA,,"Tiny lights in the shape of hockey pucks, the size of a quarter circling in my back door.",9/20/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159447,9/20/20 0:35,Broad Brook,CT,USA,Orb,The craft flew over my condo complex approximately one hundred meters above me traveling at around 150 miles an hour. The shape was rou,9/20/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159450,9/19/20 23:00,Menifee,CA,USA,Changing,Last night 9/19/20 I was in my backyard around 10:30 pm notices a bright object coming from San Diego north to Menifee where I live.,9/20/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159465,9/19/20 23:00,Manchester/Hooksett,NH,USA,Other,I was driving north on 93 about a mile south of the Hooksett tolls. Out of the corner of my eye I saw up over the trees to my left ove,9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159456,9/19/20 22:50,Overland Park,KS,USA,Sphere,"Spherical-ish shaped, orange light traveled from east to west overhead. Thought it might be a lantern, but it moved across the sky (ove",9/20/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159480,9/19/20 22:44,Blackwell,PA,USA,Light,2 Mysterious Bright orange objects Burning in the sky,9/22/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159511,9/19/20 22:10,Plant City,FL,USA,Chevron,Boomerang shaped craft over downtown/historic district of Plant City,9/23/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159467,9/19/20 22:00,Suwanee,GA,USA,Other,At Aprox 22:00 there were multiple bright red like star shaped moving objects in the sky around Suwanee town center. They were moving f,9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159513,9/19/20 21:35,Taylors Falls,MN,USA,Light,"Two bright orange fast moving objects second one 3 to 4 seconds behind the first no blinking lights, no sound.",9/23/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=171141,9/19/20 21:09,Nottingham,NH,USA,Changing,10-minute sighting,8/14/22,9/9/22,Y,,,,,,
https://nuforc.org/sighting/?id=159452,9/19/20 21:00,Troy,NY,USA,Light,My son and I were sitting outside in the backyard around 10:00pm. It was a clear night with no clouds and the stars aligned. We both we,9/20/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159458,9/19/20 21:00,Elkhart,IN,USA,Light,"I was watching out the window for daughter to come home from her date and seen a large, bright streak of light flash in the sky. It wa",9/20/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159471,9/19/20 21:00,St. Clair,MI,USA,Sphere,My girlfriend and I were outside and have witnessed the same thing in the sky two evenings in a row flying East towards Canada from whe,9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159466,9/19/20 20:55,Forked River,NJ,USA,Light,Fast moving object caught on iPhone not hoax,9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159463,9/19/20 20:23,Lacey,WA,USA,Other,The light appeared over neighbors home to the west moved forward towards us 1” in sky measurement. Disappeared. The light turned back o,9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159472,9/19/20 20:20,Pompano Beach,FL,USA,Light,Ball of light,9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159550,9/19/20 20:07,Grafton,WI,USA,Other,"7 sided bright object, zero sound, straight flight path",9/25/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159446,9/19/20 20:00,Pickerington,OH,USA,Disk,"UFO in sky observed from Pickerington, Ohio. Seems to be due East of Pickerington. Possibly over Baltimore or Buckeye Lake area.",9/20/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159473,9/19/20 19:33,Massapequa,NY,USA,Light,"White dot flew across the sky very high up very fast, direction heading north east Nassau/Suffolk border.",9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159453,9/19/20 16:15,New York City (Brooklyn),NY,USA,Other,"Mother and daughter see a ""flock"" of flashing blue lights traveling over Brooklyn",9/20/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159474,9/19/20 15:00,Newark,NJ,USA,Oval,Clear Blue sky no clouds Star-like silver object fading in and out visible for 1 minute or 2 then disappeared.,9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=171730,9/19/20 14:00,,NV,USA,Circle,Spotted while flying over Nevada. UFO was flying back and forth under right wing of plane.,9/12/22,10/8/22,Y,,,,,,
https://nuforc.org/sighting/?id=159647,9/19/20 13:46,Jonesboro,AR,USA,,MADAR Node 143,9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159426,9/19/20 12:11,Lockport,IL,USA,Other,((NUFORC Note: Source of report provides no detailed information about the sighting. PD)),9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159470,9/19/20 8:15,Fort Wayne,IN,USA,Sphere,3 orange lights,9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=161952,9/19/20 7:30,Fond du lac,WI,USA,Disk,Me and two friends were getting ready to go into a grocery store and disc shaped object with m no lights or engine sounds which lasted,2/7/21,3/2/21,,,,,,,
https://nuforc.org/sighting/?id=160904,9/19/20 6:58,St Petersburg,FL,USA,Other,Look in the night sky a little ways out from the moon there is a weird 3 light that's orange or goldish in color but doesn't look like,12/1/20,12/23/20,,,,,,,
https://nuforc.org/sighting/?id=159664,9/19/20 6:47,Furlong,PA,USA,,MADAR Node 38,9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159796,9/19/20 4:02,Ajax (Canada),ON,Canada,,MADAR Node 41,10/7/20,12/23/20,,,,,,,
https://nuforc.org/sighting/?id=159488,9/19/20 4:00,Reading,PA,USA,Cylinder,"Unidentifiable aircraft hovering in Reading over hundreds of feet in the air, flashing red, green, and blue lights. Moves Weirdly.",9/22/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159425,9/19/20 1:00,Edgewater,CO,USA,Triangle,2010 abduction was returned during a breakthrough experience with a 2 Humanscale sized scheme for a runaway ccover up. H.e...l.p,9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159478,9/19/20 0:26,Tulum (Mexico),,Mexico,Circle,Fireball Cylinder Shaped Craft over Tulum. Sspotted from Cozumel.,9/22/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159434,9/19/20 0:00,Bradenton,FL,USA,Cigar,I was standing outside of the trailer smoking a cigarette. I heard a helicopter lying around. I walked out from under the overhang of m,9/18/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159435,9/18/20 23:48,Trenton,ME,USA,Light,Looking up to the east.I saw a bright pink light shoot down and then sharply shoot straight up and disappeared. I thought it was a weir,9/18/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159457,9/18/20 23:30,Middlesex,VT,USA,Circle,"On interstate 89, there were 3 lights that just appeared, then dashed off, upward, and then gone",9/20/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159437,9/18/20 22:42,Oviedo,FL,USA,Orb,Swift silent lights move across sky,9/18/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159433,9/18/20 22:10,Orange Park,FL,USA,Unknown,Rotating/Radiating white light 10 mile visibility coming from overcast sky,9/18/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=160021,9/18/20 22:00,New Port Richey,FL,USA,Disk,3 Lights Hovering in the Sky,10/16/20,12/23/20,,,,,,,
https://nuforc.org/sighting/?id=159659,9/18/20 21:45,Columbia,MO,USA,,MADAR Node 46,9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=162430,9/18/20 21:11,Santa Fe,NM,USA,Oval,"On September 18th at 9:11, I was sky watching and talking to my friend in Indiana about what we were observing in the sky that evening.",3/20/21,3/31/21,,,,,,,
https://nuforc.org/sighting/?id=159627,9/18/20 20:25,Mill City,OR,USA,Light,"They just looked like stars, among 100's of other stars.. Until 6 of them individually began moving in different directions.",9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159440,9/18/20 20:23,Jefferson,ME,USA,Triangle,"Bright triangle shape, no flashing or colored lights. Saw it approaching from the south headed northeast. No sound. Some zig zag right",9/18/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159431,9/18/20 20:20,Baker City,OR,USA,Light,On September 18th at exactly 8:20pm I witnessed a light moving across the sky from S.E. to N.W. It reflected so much light that I assum,9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159439,9/18/20 20:20,Prospect,ME,USA,Light,"Bright Light UFO spotted in Prospect, Maine",9/18/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159656,9/18/20 16:12,Edmonds,WA,USA,,MADAR Node 61,9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159402,9/18/20 6:07,Spring Hill,FL,USA,Cigar,Objet traveled from north east across the sky moving straight south west the object seemed transparent the object was a light color of,9/18/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159401,9/18/20 5:30,Winnipeg (Canada),MB,Canada,Other,Many white dots following in a row.,9/18/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159461,9/18/20 1:00,New London,WI,USA,Disk,There are 4 they are all glowing red upon seeing I looked through a range finder and took pics but it been doing weird shit let alone t,9/19/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159552,9/17/20 23:00,Blair,NE,USA,Light,I'm scared,9/25/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159400,9/17/20 23:00,Blair,NE,USA,Oval,I took pictures and now its stalking me,9/16/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159407,9/17/20 22:30,Conroe,TX,USA,Circle,Unexplained lights in the vicinity of Conroe Regional Airport,9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159406,9/17/20 22:15,Nampa,ID,USA,Unknown,Inconsistent flashing and swerving object overhead,9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159408,9/17/20 21:28,Winchester,KY,USA,Light,Small continuous light moving slowly across the horizon.,9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159404,9/17/20 21:00,Aurora,CO,USA,Other,"flying objects changing colors, animals reacted, magnetic field.",9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159653,9/17/20 20:15,St. Louis,MO,USA,,MADAR Node 70,9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159394,9/17/20 20:00,Walnut Creek,CA,USA,Light,"Ball of bright, white light 4-5x larger than a star tracks accross the sky for 2 minutes and shimmers out and vanishes before horizon",9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159574,9/17/20 19:30,Derry,NH,USA,Other,Five lights moving East to West,9/27/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159409,9/17/20 18:00,Needham,MA,USA,Unknown,"Two black objects flying high, steadily moving apart but in tandem, just below cloud line dipping in & out of clouds then disappearing",9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=176049,9/17/20 14:00,La paz el alto,La Paz Department,Bolivia,Other,I came into contact with something strange and since then I've been sick.,6/3/23,7/10/23,Y,,,,,,
https://nuforc.org/sighting/?id=159399,9/17/20 5:34,Polson,MT,USA,Light,30+ lights first three were in a triangle formation and then went into a straight line followed by the others all in a straight line. T,9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159397,9/17/20 4:00,San Diego,CA,USA,Light,Saw big light over jamul. Thought it was a plane in flight path headed toward San Diego. I was walking to my car in the direction of th,9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159398,9/17/20 4:00,Nashville,TN,USA,Circle,"4:44 a.m. hovering behind the positioned clouds, a craft stationed , circular shaped with lights simultaneously moving, lights circling",9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159658,9/17/20 3:52,Port Angeles,WA,USA,,MADAR Node 49,9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159650,9/17/20 0:05,Marietta,GA,USA,,MADAR Node 90,9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159727,9/16/20 22:00,Richboro,PA,USA,Circle,I saw ufo flying in the sky late at night,10/4/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159610,9/16/20 21:15,Smithtown,NY,USA,Fireball,I saw 7-8 fire balls shoot up out of the Long Island sound. They were spinning and then turns off. Then a fighter jet followed,9/29/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159395,9/16/20 21:00,Charlottesville,VA,USA,Sphere,Red Sphere moving in the sky,9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159381,9/16/20 20:15,Tucson,AZ,USA,Rectangle,Three rectangular brilliant orange non-blinking silent crafts flew over my house.,9/16/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159383,9/16/20 18:30,North Vancouver (Canada),BC,Canada,Other,"Two black objects in the shape of an infinity symbol hovered above North Vancouver, BC a few kilometers west of Edgemont village. They",9/16/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=177921,9/16/20 15:00,Blythe,CA,USA,Circle,While driving midday on I 10 freeway saw silver object someone in a domed cockpit with an oxygen mask on in my rear view mirror followi,8/30/23,9/10/23,,,,,,,
https://nuforc.org/sighting/?id=175100,9/16/20 13:00,Las vegas,NV,USA,Light,"Circle object with a beam of light, it just blinked off.",3/23/23,4/9/23,,,,,,,
https://nuforc.org/sighting/?id=160035,9/16/20 12:30,Media,PA,USA,Disk,"A white, disc shaped object flew slowly in the sky and then disappeared.",10/18/20,12/23/20,,,,,,,
https://nuforc.org/sighting/?id=159396,9/16/20 11:50,Calgary (Canada),AB,Canada,Other,Bow shaped object with bright flickering orange lights hovers over downtown Calgary,9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=160036,9/16/20 9:15,Milmont Park,PA,USA,Disk,A white disc shaped object flew from right to left in a strait horizontal line.,10/18/20,12/23/20,,,,,,,
https://nuforc.org/sighting/?id=159388,9/16/20 6:50,Nicholasville,KY,USA,Unknown,"Blue red and white lights,was dark so I couldn't tell the shape but what was odd is that it didn't move at all",9/16/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159648,9/16/20 5:44,Santa Claus,IN,USA,,MADAR Node 114,9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159390,9/16/20 5:30,Coos Bay,OR,USA,Light,6 lights in two groups moving ENE.,9/16/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=165540,9/16/20 1:30,Port Clinton,OH,USA,Other,It was a haze of red orange shaped like the letter C.,11/23/21,12/19/21,,,,,,,
https://nuforc.org/sighting/?id=159374,9/16/20 1:00,La Broquerie (Canada),MB,Canada,Sphere,"Pinkish red sphere shaped light in the sky. Doing sharp U turns, rapidly speeding up then slowing down.",9/15/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159387,9/16/20 0:45,Filer,ID,USA,Cylinder,"Strange formation towards the South, seemed to realize I was watching it",9/16/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159380,9/16/20 0:00,Merced,CA,USA,,"Very, very loud boom came out of sky with a huge orange flash, this has been going on every night for the past 12.",9/16/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159660,9/15/20 23:33,Independence,MO,USA,,MADAR Node 45,9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159524,9/15/20 23:00,Hattiesburg,MS,USA,Disk,Saw colorful lightening illuminate a ufo behind the clouds while my wife saw it glowing behind the clouds with the same color.,9/24/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159371,9/15/20 23:00,Dyersburg,TN,USA,,Burned spot on ground Visit spot every night. Anomolys present someotimes different crafts different shapes different anglesbut visit e,9/15/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159485,9/15/20 22:39,Coldwater,MI,USA,,((NUFORC Note: Witness provides no text about her sighting. PD)),9/22/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=160230,9/15/20 22:00,Abiquiu (near),NM,USA,Disk,"Silver flexible looking saucer silently glides up and over a cliff face, shining a bright light from its base onto the cliff.",10/24/20,12/23/20,,,,,,,
https://nuforc.org/sighting/?id=159379,9/15/20 21:15,Brooklyn,NY,USA,Orb,I stuck my head out the bathroom window of my 2nd floor home. I looked up as I usually see planes landing at JFK. These were not plan,9/15/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159636,9/15/20 21:15,Newtown,PA,USA,Unknown,My wife and I were on our patio talking. It was a clear night and as I looked at the sky I could see the typical stars and as I'm looki,9/30/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159410,9/15/20 21:03,Cochranville,PA,USA,Unknown,Large unidentified drone-like craft with blinking lights in 19330,9/17/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159372,9/15/20 20:35,Indianola,IA,USA,Flash,I was walking my dogs!at night and we were up on a hill—for a moment there seemed to be a shooting star flashing across the tree line.,9/16/20,11/5/20,,,,,,,
https://nuforc.org/sighting/?id=159389,9/15/20 19:35,Alexandria,VA,USA,Changing,I'm not crazy but we saw something that we couldn't identify.,9/16/20,11/5/20,,,,,,,
